vehicle,time,latitude,longitude
7338674957838188763,2019-03-07T13:53:04.246075,51.91211472222222,-8.439431944444445
7338674957838188763,2019-03-07T13:54:04.320373,51.91114388888889,-8.443450555555556
7338674957838188763,2019-03-07T13:54:24.334852,51.9109075,-8.44504361111111
7338674957838188763,2019-03-07T13:54:38.761267,51.91082333333333,-8.445529166666667
7338674957838188763,2019-03-07T13:55:04.785361,51.91019166666667,-8.448790555555556
7338674957838188763,2019-03-07T13:55:16.798056,51.90999361111111,-8.449510277777778
7338674957838188763,2019-03-07T13:55:36.824987,51.909891944444446,-8.449861944444445
7338674957838188763,2019-03-07T13:56:02.277281,51.909796666666665,-8.450191944444445
7338674957838188763,2019-03-07T13:56:14.292978,51.90960277777778,-8.451619166666667
7338674957838188763,2019-03-07T13:56:47.807636,51.909398055555556,-8.453875277777778
7338674957838188763,2019-03-07T13:57:03.834879,51.90888666666667,-8.455238611111112
7338674957838188763,2019-03-07T13:57:27.869826,51.90864388888889,-8.455441111111112
7338674957838188763,2019-03-07T13:58:24.587377,51.908432222222224,-8.455618055555556
7338674957838188763,2019-03-07T13:58:59.963902,51.90710166666667,-8.457188333333333
7338674957838188763,2019-03-07T13:59:03.969813,51.90675888888889,-8.45761361111111
7338674957838188763,2019-03-07T13:59:24.008871,51.90631777777778,-8.457771666666666
7338674957838188763,2019-03-07T13:59:41.446778,51.905009444444445,-8.457829444444444
7338674957838188763,2019-03-07T13:59:45.455470,51.90476972222222,-8.457774444444444
7338674957838188763,2019-03-07T14:00:03.486127,51.904761111111114,-8.457771944444444
7338674957838188763,2019-03-07T14:00:29.522144,51.90444222222222,-8.45748888888889
7338674957838188763,2019-03-07T14:00:59.567936,51.903122777777774,-8.459714722222222
7338674957838188763,2019-03-07T14:01:03.576744,51.90301,-8.460184722222222
7338674957838188763,2019-03-07T14:01:23.616537,51.902921944444444,-8.460481944444444
7338674957838188763,2019-03-07T14:01:43.655892,51.90282472222222,-8.460811666666666
7338674957838188763,2019-03-07T14:02:07.696593,51.90195388888889,-8.463949444444445
7338674957838188763,2019-03-07T14:02:27.737633,51.901871388888885,-8.464168333333333
7338674957838188763,2019-03-07T14:02:41.768241,51.90172305555556,-8.464561944444444
7338674957838188763,2019-03-07T14:02:59.806186,51.90170305555556,-8.464614722222223
7338674957838188763,2019-03-07T14:03:15.839909,51.90169916666667,-8.464625277777778
7338674957838188763,2019-03-07T14:03:31.870083,51.901229444444446,-8.465495
7338674957838188763,2019-03-07T14:03:51.641840,51.90105027777778,-8.465521666666667
7338674957838188763,2019-03-07T14:04:09.680251,51.89998277777778,-8.465764722222222
7338674957838188763,2019-03-07T14:04:25.716857,51.8998675,-8.466588055555556
7338674957838188763,2019-03-07T14:04:41.753048,51.89989111111111,-8.466801944444445
7338674957838188763,2019-03-07T14:07:01.891733,51.899929444444446,-8.467123611111111
7338674957838188763,2019-03-07T14:07:33.929062,51.90022166666667,-8.469931944444445
7338674957838188763,2019-03-07T14:07:49.938472,51.89951388888889,-8.4708525
7338674957838188763,2019-03-07T14:08:09.958816,51.89929611111111,-8.470966944444445
7338674957838188763,2019-03-07T14:13:02.460272,51.899030833333335,-8.471150277777777
7338674957838188763,2019-03-07T14:13:33.780248,51.898335555555555,-8.472850277777777
7338674957838188763,2019-03-07T14:13:39.785164,51.898290277777775,-8.473326944444445
7338674957838188763,2019-03-07T14:13:47.793422,51.89828972222222,-8.473573055555555
7338674957838188763,2019-03-07T14:15:49.206722,51.898315,-8.473953055555555
7338674957838188763,2019-03-07T14:16:03.222831,51.898583333333335,-8.475156111111112
7338674957838188763,2019-03-07T14:16:33.259956,51.89788277777778,-8.475967777777777
7338674957838188763,2019-03-07T14:17:03.299564,51.89778694444445,-8.476687222222223
7338674957838188763,2019-03-07T14:18:07.379338,51.89769277777778,-8.4775175
7338674957838188763,2019-03-07T14:18:23.389292,51.897565,-8.47888111111111
7338674957838188763,2019-03-07T14:18:53.432178,51.89752416666666,-8.4793725
7338674957838188763,2019-03-07T14:19:33.460107,51.89751611111111,-8.479509166666666
7338674957838188763,2019-03-07T14:19:41.466487,51.89744611111111,-8.480253333333334
7338674957838188641,2019-03-07T13:07:06.177663,51.811076388888885,-8.401456388888889
7338674957838188641,2019-03-07T13:07:12.191860,51.81081,-8.403360277777777
7338674957838188641,2019-03-07T13:07:36.215357,51.81073666666666,-8.404038055555555
7338674957838188641,2019-03-07T13:08:06.262682,51.80847138888889,-8.405669166666666
7338674957838188641,2019-03-07T13:08:34.323435,51.80654222222222,-8.403776944444445
7338674957838188641,2019-03-07T13:08:50.341510,51.8075875,-8.40144861111111
7338674957838188641,2019-03-07T13:08:54.352042,51.807855555555555,-8.400916111111112
7338674957838188641,2019-03-07T13:09:10.389567,51.80874638888889,-8.397619444444445
7338674957838188641,2019-03-07T13:09:14.392460,51.80885444444444,-8.397038055555555
7338674957838188641,2019-03-07T13:09:46.429409,51.80868611111111,-8.392929444444444
7338674957838188641,2019-03-07T13:09:54.444040,51.80867583333333,-8.391803333333334
7338674957838188641,2019-03-07T13:10:00.459999,51.808731944444446,-8.391059444444444
7338674957838188641,2019-03-07T13:10:32.537925,51.80851833333333,-8.385086388888888
7338674957838188641,2019-03-07T13:10:36.548951,51.808342777777774,-8.384480555555555
7338674957838188641,2019-03-07T13:10:52.583801,51.80852222222222,-8.385100277777777
7338674957838188641,2019-03-07T13:10:54.589122,51.80849111111111,-8.384990555555556
7338674957838188641,2019-03-07T13:10:58.597801,51.808346388888886,-8.384492777777778
7338674957838188641,2019-03-07T13:11:29.929432,51.81064666666666,-8.385236666666666
7338674957838188641,2019-03-07T13:11:59.959306,51.81212277777778,-8.383031944444445
7338674957838188641,2019-03-07T13:12:15.979510,51.81209388888889,-8.379637777777777
7338674957838188641,2019-03-07T13:12:29.267422,51.81028972222222,-8.373894444444444
7338674957838188641,2019-03-07T13:12:33.276752,51.81031611111111,-8.373193333333333
7338674957838188641,2019-03-07T13:12:37.282030,51.81037777777778,-8.372755277777777
7338674957838188641,2019-03-07T13:12:45.289407,51.8108175,-8.371044444444445
7338674957838188641,2019-03-07T13:12:53.303573,51.81102805555555,-8.368985277777778
7338674957838188641,2019-03-07T13:13:00.700528,51.81090583333334,-8.367139444444444
7338674957838188641,2019-03-07T13:13:08.712273,51.810768333333336,-8.365137222222222
7338674957838188641,2019-03-07T13:13:18.253827,51.81029361111111,-8.363226388888888
7338674957838188641,2019-03-07T13:13:28.899476,51.809666388888886,-8.361092777777777
7338674957838188641,2019-03-07T13:13:34.912782,51.80966166666666,-8.360147777777778
7338674957838188641,2019-03-07T13:13:38.914717,51.8097225,-8.359502777777777
7338674957838188641,2019-03-07T13:14:10.203884,51.81001583333333,-8.353567222222223
7338674957838188641,2019-03-07T13:14:39.517730,51.80883861111111,-8.347845833333333
7338674957838188641,2019-03-07T13:15:06.404339,51.807965833333334,-8.345441944444444
7338674957838188641,2019-03-07T13:15:24.429168,51.80580666666667,-8.340536944444445
7338674957838188641,2019-03-07T13:16:07.770360,51.80387916666667,-8.335574166666667
7338674957838188641,2019-03-07T13:17:09.130773,51.80369,-8.323294722222222
7338674957838188641,2019-03-07T13:17:35.484491,51.80520416666667,-8.3187375
7338674957838188641,2019-03-07T13:18:07.280466,51.803955,-8.313194722222223
7338674957838188641,2019-03-07T13:18:33.848286,51.8034625,-8.30858361111111
7338674957838188641,2019-03-07T13:18:39.861258,51.80341861111111,-8.307500555555556
7338674957838188641,2019-03-07T13:18:43.872241,51.80346083333333,-8.306843888888888
7338674957838188641,2019-03-07T13:19:13.340584,51.804249722222224,-8.303291944444444
7338674957838188641,2019-03-07T13:19:20.818123,51.804254444444446,-8.302616111111112
7338674957838188641,2019-03-07T13:19:22.823638,51.80425944444445,-8.30188361111111
7338674957838188641,2019-03-07T13:19:56.097993,51.80427,-8.29782
7338674957838188641,2019-03-07T13:20:05.478375,51.80402222222222,-8.297156666666666
7338674957838188641,2019-03-07T13:20:18.406199,51.80360861111111,-8.296797777777778
7338674957838188641,2019-03-07T13:20:30.592909,51.80287527777778,-8.296310833333333
7338674957838188641,2019-03-07T13:20:44.637669,51.80238416666667,-8.296009444444444
7338674957838188641,2019-03-07T13:21:14.388533,51.801809722222224,-8.295015555555555
7338674957838188641,2019-03-07T13:21:45.000427,51.80314333333333,-8.291925833333334
7338674957838188641,2019-03-07T13:22:14.365352,51.804588055555556,-8.289828055555555
7338674957838188641,2019-03-07T13:22:26.382808,51.80455833333333,-8.289491666666667
7338674957838188641,2019-03-07T13:22:41.690341,51.80433111111111,-8.287296111111111
7338674957838188641,2019-03-07T13:22:56.820424,51.80413111111111,-8.286481111111112
7338674957838188641,2019-03-07T13:45:39.432676,51.80255805555556,-8.283518333333333
7338674957838188641,2019-03-07T13:45:47.442080,51.80253444444445,-8.282846944444444
7338674957838188641,2019-03-07T13:45:53.446133,51.80432416666667,-8.287609166666666
7338674957838188641,2019-03-07T13:46:25.489029,51.804583055555554,-8.28983388888889
7338674957838188641,2019-03-07T13:46:51.525318,51.804493055555554,-8.290184166666666
7338674957838188641,2019-03-07T13:47:52.133621,51.8035,-8.29308611111111
7338674957838188641,2019-03-07T13:48:10.153183,51.80247194444444,-8.29609
7338674957838188641,2019-03-07T13:48:28.608081,51.80247888888889,-8.296055
7338674957838188641,2019-03-07T13:48:38.618894,51.80268861111111,-8.296188333333333
7338674957838188641,2019-03-07T13:48:48.636879,51.8033775,-8.296643333333334
7338674957838188641,2019-03-07T13:48:52.644218,51.803846388888886,-8.296962777777777
7338674957838188641,2019-03-07T13:49:22.202984,51.80432861111111,-8.298271388888889
7338674957838188641,2019-03-07T13:49:38.208618,51.80435388888889,-8.299151666666667
7338674957838188641,2019-03-07T13:49:44.218095,51.804299444444446,-8.299921388888889
7338674957838188641,2019-03-07T13:50:02.252046,51.80425777777778,-8.302129166666667
7338674957838188641,2019-03-07T13:50:06.260782,51.804252777777776,-8.30285861111111
7338674957838188641,2019-03-07T13:50:38.318471,51.80381583333333,-8.305629166666666
7338674957838188641,2019-03-07T13:50:44.324253,51.80343583333333,-8.306996111111111
7338674957838188641,2019-03-07T13:50:50.336390,51.803425555555556,-8.30765361111111
7338674957838188641,2019-03-07T13:51:22.374082,51.80392944444444,-8.3130575
7338674957838188641,2019-03-07T13:51:52.400945,51.80521777777778,-8.318812777777778
7338674957838188641,2019-03-07T13:52:22.429078,51.80367388888889,-8.32331361111111
7338674957838188641,2019-03-07T13:52:52.230021,51.8011775,-8.328077222222221
7338674957838188641,2019-03-07T13:53:52.301762,51.80454916666667,-8.338694722222222
7338674957838188641,2019-03-07T13:54:22.334678,51.807537777777775,-8.344250277777778
7338674957838188641,2019-03-07T13:54:52.776326,51.80988527777778,-8.352082777777778
7338674957838188641,2019-03-07T13:55:18.798196,51.809760555555556,-8.358898611111112
7338674957838188641,2019-03-07T13:55:22.803480,51.80967583333333,-8.359993611111111
7338674957838188641,2019-03-07T13:55:26.804688,51.80964055555555,-8.360679722222223
7338674957838188641,2019-03-07T13:55:38.825131,51.81046583333333,-8.363653333333334
7338674957838188641,2019-03-07T13:55:54.268040,51.81088277777778,-8.366849722222222
7338674957838188641,2019-03-07T13:56:06.284294,51.81099638888889,-8.369964166666668
7338674957838188641,2019-03-07T13:56:14.292978,51.81031194444444,-8.37317611111111
7338674957838188641,2019-03-07T13:56:49.809534,51.809807222222226,-8.378823055555555
7338674957838188641,2019-03-07T13:57:17.856679,51.80932472222222,-8.384225
7338674957838188641,2019-03-07T13:57:51.270007,51.80897972222222,-8.388085555555556
7338674957838188641,2019-03-07T13:58:20.586624,51.80874305555555,-8.390736111111112
7338674957838188641,2019-03-07T14:03:43.620066,51.80873888888889,-8.391099444444444
7338674957838188641,2019-03-07T14:04:07.677445,51.80871527777778,-8.393178888888889
7338674957838188641,2019-03-07T14:04:37.746118,51.80866722222222,-8.397395555555555
7338674957838188641,2019-03-07T14:04:39.747557,51.80866361111111,-8.397715555555555
7338674957838188641,2019-03-07T14:04:41.753048,51.808571388888886,-8.398194166666666
7338674957838188641,2019-03-07T14:04:59.741120,51.80793,-8.40055361111111
7338674957838188641,2019-03-07T14:05:05.756960,51.80773861111111,-8.40106
7338674957838188641,2019-03-07T14:05:19.778472,51.80668138888889,-8.40338
7338674957838188641,2019-03-07T14:05:23.785985,51.80677277777778,-8.403694444444444
7338674957838188641,2019-03-07T14:05:45.804567,51.807096111111115,-8.403725555555555
7338674957838188641,2019-03-07T14:06:17.832466,51.810475555555556,-8.404049166666667
7338674957838188641,2019-03-07T14:06:29.848141,51.810808055555555,-8.404081111111111
7338674957838188641,2019-03-07T14:06:57.881359,51.81088111111111,-8.403736944444445
7338674957838188641,2019-03-07T14:07:29.923453,51.81205611111111,-8.398204722222221
7338674957838188641,2019-03-07T14:07:57.943487,51.812664166666664,-8.395342222222222
7338674957838188641,2019-03-07T14:08:21.969607,51.81307916666667,-8.393388055555555
7338674957838188641,2019-03-07T14:08:41.987288,51.813275,-8.39246611111111
7338674957838188641,2019-03-07T14:09:18.017418,51.813271944444445,-8.392425
7338674957838188641,2019-03-07T14:10:00.046902,51.813559166666664,-8.39234138888889
7338674957838188641,2019-03-07T14:10:16.061195,51.81422222222222,-8.392145
7338674957838188641,2019-03-07T14:10:20.065517,51.814729722222225,-8.39198388888889
7338674957838188641,2019-03-07T14:10:27.434729,51.81515805555556,-8.391784166666667
7338674957838188641,2019-03-07T14:10:29.440028,51.81545944444444,-8.391656666666666
7338674957838188641,2019-03-07T14:10:57.470516,51.81592666666667,-8.391462777777777
7338674957838188641,2019-03-07T14:11:28.346407,51.81751333333333,-8.391422222222221
7338674957838188641,2019-03-07T14:11:32.352903,51.81791916666667,-8.3915
7338674957838188641,2019-03-07T14:11:36.363901,51.818219444444445,-8.391557222222222
7338674957838188641,2019-03-07T14:11:44.372466,51.819955,-8.392119166666667
7338674957838188641,2019-03-07T14:11:59.507240,51.82084694444445,-8.392353055555555
7338674957838188641,2019-03-07T14:12:23.544485,51.82111694444445,-8.392413055555556
7338674957838188641,2019-03-07T14:12:31.545913,51.82136805555555,-8.392462222222223
7338674957838188641,2019-03-07T14:13:02.460272,51.822699722222225,-8.393221666666667
7338674957838188641,2019-03-07T14:13:11.761562,51.82361638888889,-8.393722777777779
7338674957838188641,2019-03-07T14:13:17.766112,51.824312222222225,-8.394509444444445
7338674957838188641,2019-03-07T14:13:23.767432,51.824605,-8.394865
7338674957838188641,2019-03-07T14:13:27.773253,51.824760833333336,-8.395053888888889
7338674957838188641,2019-03-07T14:13:43.792722,51.82622861111111,-8.396095277777778
7338674957838188641,2019-03-07T14:13:47.793422,51.82754888888889,-8.396155
7338674957838188641,2019-03-07T14:13:53.058548,51.827936111111114,-8.396173055555556
7338674957838188641,2019-03-07T14:14:23.444937,51.83150027777778,-8.393706111111111
7338674957838188641,2019-03-07T14:14:53.491085,51.8333425,-8.393254166666667
7338674957838188641,2019-03-07T14:15:25.177648,51.83673888888889,-8.395131944444444
7338674957838188641,2019-03-07T14:15:55.217031,51.841609444444444,-8.396345833333333
7338674957838188641,2019-03-07T14:16:25.244304,51.84320833333334,-8.395803333333333
7338674957838188641,2019-03-07T14:16:55.295833,51.84636944444444,-8.395011666666667
7338674957838188641,2019-03-07T14:17:25.338802,51.848237222222224,-8.396764444444445
7338674957838188641,2019-03-07T14:17:55.367504,51.850455555555556,-8.399680833333333
7338674957838188641,2019-03-07T14:18:25.394468,51.85301694444444,-8.403297777777778
7338674957838188641,2019-03-07T14:18:55.433382,51.8560075,-8.406394722222222
7338674957838188641,2019-03-07T14:19:13.448948,51.858595,-8.40781111111111
7338674957838188641,2019-03-07T14:19:19.452729,51.85879583333333,-8.40799
7338674957838188641,2019-03-07T14:19:35.464459,51.858828055555556,-8.40801861111111
7338674957838188641,2019-03-07T14:20:05.488443,51.86067527777778,-8.409873055555556
7338674957838188641,2019-03-07T14:20:35.521605,51.86237333333333,-8.411647777777779
7338674957838188641,2019-03-07T14:20:55.544724,51.86361027777778,-8.4126675
7338674957838188641,2019-03-07T14:21:01.547717,51.86398527777778,-8.41299361111111
7338674957838188641,2019-03-07T14:21:21.563473,51.86427583333333,-8.41324611111111
7338674957838188641,2019-03-07T14:21:51.587620,51.867444166666665,-8.416325555555556
7338674957838188641,2019-03-07T14:22:05.611644,51.86950888888889,-8.417574166666666
7338674957838188641,2019-03-07T14:22:25.629471,51.869735,-8.41768
7338674957838188641,2019-03-07T14:22:41.651037,51.87000861111111,-8.417806944444445
7338674957838188641,2019-03-07T14:23:11.680227,51.87219638888889,-8.421192777777778
7338674957838188641,2019-03-07T14:23:31.713559,51.872614444444444,-8.422310277777777
7338674957838188641,2019-03-07T14:23:53.743969,51.87267388888889,-8.42242888888889
7338674957838188641,2019-03-07T14:23:57.749932,51.87280916666667,-8.422704166666668
7338674957838188641,2019-03-07T14:24:19.786603,51.874604444444444,-8.425745555555556
7338674957838188641,2019-03-07T14:24:23.792416,51.87481888888889,-8.426115277777777
7338674957838188641,2019-03-07T14:24:47.825701,51.87558222222222,-8.429489444444444
7338674957838188641,2019-03-07T14:25:17.864854,51.87522416666667,-8.431797222222222
7338674957838188641,2019-03-07T14:25:47.909209,51.87411111111111,-8.434578333333333
7338674957838188641,2019-03-07T14:25:57.921121,51.878302777777776,-8.436982777777779
7338674957838188641,2019-03-07T14:26:21.953750,51.87905888888889,-8.43838888888889
7338674957838188641,2019-03-07T14:26:25.959616,51.87386305555555,-8.434278055555556
7338674957838188641,2019-03-07T14:26:33.967840,51.87428583333333,-8.434596944444445
7338674957838188641,2019-03-07T14:26:53.445602,51.87803,-8.436671111111112
7338674957838188641,2019-03-07T14:27:47.162774,51.87827722222222,-8.436803333333334
7338674957838188641,2019-03-07T14:28:13.204181,51.878299444444444,-8.436971111111111
7338674957838188641,2019-03-07T14:29:17.288932,51.87905888888889,-8.43838888888889
7338674957838188641,2019-03-07T14:29:23.295704,51.87919361111111,-8.4386775
7338674957838188641,2019-03-07T14:29:27.301248,51.87936055555556,-8.439035
7338674957838188641,2019-03-07T14:29:29.303243,51.87950055555556,-8.439335
7338674957838188641,2019-03-07T14:29:35.312234,51.87968222222222,-8.43967111111111
7338674957838188641,2019-03-07T14:29:37.317516,51.8798625,-8.440022222222222
7338674957838188641,2019-03-07T14:29:39.317856,51.87999055555556,-8.440271388888888
7338674957838188641,2019-03-07T14:29:41.320653,51.88015,-8.440604444444444
7338674957838188641,2019-03-07T14:29:43.324036,51.88030194444445,-8.440926944444444
7338674957838188641,2019-03-07T14:29:47.329077,51.88045555555556,-8.441248611111112
7338674957838188641,2019-03-07T14:29:49.334336,51.88062361111111,-8.441548055555556
7338674957838188641,2019-03-07T14:29:51.334460,51.880719722222224,-8.441770277777778
7338674957838188641,2019-03-07T14:29:55.340211,51.88083611111111,-8.44203888888889
7338674957838188641,2019-03-07T14:29:57.344404,51.880964444444444,-8.442334444444445
7338674957838188641,2019-03-07T14:30:21.382232,51.88225611111111,-8.445327777777777
7338674957838188641,2019-03-07T14:30:27.392883,51.88260833333333,-8.446015833333334
7338674957838188641,2019-03-07T14:30:33.398906,51.88287833333333,-8.446485
7338674957838188641,2019-03-07T14:30:51.422603,51.88370944444444,-8.447946388888889
7338674957838188641,2019-03-07T14:31:11.451850,51.883963888888886,-8.448446944444445
7338674957838188641,2019-03-07T14:31:31.482111,51.88532222222222,-8.451035555555556
7338674957838188641,2019-03-07T14:31:35.487620,51.88559166666667,-8.451593611111111
7338674957838188641,2019-03-07T14:31:49.538752,51.88650305555556,-8.453468888888889
7338674957838188641,2019-03-07T14:32:07.599650,51.88664111111111,-8.453751944444445
7338674957838188641,2019-03-07T14:32:41.723180,51.888282777777775,-8.456679722222223
7338674957838188641,2019-03-07T14:32:43.731403,51.88838,-8.457044722222221
7338674957838188641,2019-03-07T14:33:05.801642,51.88847694444444,-8.45741
7338674957838188641,2019-03-07T14:33:15.844344,51.88856333333333,-8.457733055555556
7338674957838188641,2019-03-07T14:33:29.900370,51.88923027777778,-8.459778611111112
7338674957838188641,2019-03-07T14:33:37.926784,51.88946722222222,-8.460375277777779
7338674957838188641,2019-03-07T14:34:08.055127,51.88984,-8.461248888888889
7338674957838188641,2019-03-07T14:34:12.072203,51.88997416666667,-8.461549166666666
7338674957838188641,2019-03-07T14:34:24.112056,51.89028138888889,-8.462596388888889
7338674957838188641,2019-03-07T14:34:54.205649,51.890433333333334,-8.4631275
7338674957838188641,2019-03-07T14:35:08.253972,51.89053944444444,-8.463312777777778
7338674957838188641,2019-03-07T14:35:35.599846,51.89073805555556,-8.46357
7338674957838188641,2019-03-07T14:35:37.601911,51.890888333333336,-8.463798333333333
7338674957838188641,2019-03-07T14:35:55.621854,51.891915833333336,-8.465335555555555
7338674957838188641,2019-03-07T14:36:17.021049,51.89297166666667,-8.465919166666668
7338674957838188641,2019-03-07T14:36:41.049459,51.89317805555556,-8.46584611111111
7338674957838188641,2019-03-07T14:38:33.186331,180.00000055555554,180.00000055555554
7338674957838188641,2019-03-07T14:38:45.201744,51.89317805555556,-8.46584611111111
7338674957838188641,2019-03-07T14:40:13.317596,51.89345027777778,-8.465735833333333
7338674957838188641,2019-03-07T14:40:25.331879,51.89430388888889,-8.466655
7338674957838188641,2019-03-07T14:41:01.385186,51.89436111111111,-8.467003611111112
7338674957838188641,2019-03-07T14:41:13.400354,51.89456861111111,-8.468286388888888
7338674957838188641,2019-03-07T14:41:45.441405,51.894669444444446,-8.468741111111111
7338674957838188641,2019-03-07T14:42:05.471721,51.89503,-8.470330555555556
7338674957838188641,2019-03-07T14:42:35.408306,51.895115,-8.47073111111111
7338674957838188641,2019-03-07T14:43:15.460119,51.8951975,-8.471031388888889
7338674957838188641,2019-03-07T14:43:45.499735,51.89605916666667,-8.472550555555555
7338674957838188641,2019-03-07T14:44:05.531196,51.89619861111111,-8.47374861111111
7338674957838188641,2019-03-07T14:44:11.540456,51.896498055555554,-8.474591944444445
7338674957838188641,2019-03-07T14:49:17.120479,51.89678083333333,-8.474742222222222
7338674957838188641,2019-03-07T14:49:46.300417,51.89733583333334,-8.475035277777778
7338674957838188641,2019-03-07T14:50:10.333231,51.897913055555556,-8.475739166666667
7338674957838188641,2019-03-07T14:50:24.358013,51.89779638888889,-8.476615555555556
7338674957838188641,2019-03-07T14:50:46.397264,51.89767305555556,-8.477736111111112
7338674957838188641,2019-03-07T14:50:54.418493,51.89761305555555,-8.478399722222223
7338674957838188641,2019-03-07T14:51:18.467415,51.89759388888889,-8.478590833333334
7338674957838188641,2019-03-07T14:52:02.545916,51.89751916666667,-8.479458888888889
7338674957838188641,2019-03-07T14:52:12.560136,51.89748194444444,-8.479918611111112
7338674957838188641,2019-03-07T14:52:42.613973,51.897463055555555,-8.480096944444444
7338674957838188641,2019-03-07T14:53:14.661532,51.897420555555556,-8.480445
7338674957838188641,2019-03-07T14:53:46.004115,51.89723083333333,-8.481536111111112
7338674957838188641,2019-03-07T14:54:00.023014,51.89695861111111,-8.482840277777777
7338674957838188641,2019-03-07T14:54:06.031224,51.896655555555554,-8.484050833333333
7338674957838188641,2019-03-07T14:54:10.042031,51.896412222222224,-8.484871111111111
7338674957838188641,2019-03-07T14:54:16.057868,51.89622333333333,-8.485486666666667
7338674957838189385,2019-03-07T13:07:06.177663,51.85566861111111,-8.406260555555555
7338674957838189385,2019-03-07T13:07:20.201184,51.85588166666667,-8.406345
7338674957838189385,2019-03-07T13:07:46.229663,51.858066944444445,-8.407388333333333
7338674957838189385,2019-03-07T13:07:50.235286,51.858595,-8.40781111111111
7338674957838189385,2019-03-07T13:07:58.251982,51.85879583333333,-8.40799
7338674957838189385,2019-03-07T13:08:16.287494,51.85886861111111,-8.408053888888888
7338674957838189385,2019-03-07T13:08:52.346765,51.86024222222222,-8.40927
7338674957838189385,2019-03-07T13:09:16.393613,51.8622425,-8.411553333333334
7338674957838189385,2019-03-07T13:09:36.416518,51.86361027777778,-8.4126675
7338674957838189385,2019-03-07T13:09:58.454734,51.86407166666667,-8.413068611111111
7338674957838189385,2019-03-07T13:10:48.572673,51.86432277777778,-8.413287222222221
7338674957838189385,2019-03-07T13:11:18.646563,51.86685666666666,-8.415895277777778
7338674957838189385,2019-03-07T13:11:41.942643,51.86950888888889,-8.417574166666666
7338674957838189385,2019-03-07T13:11:59.959306,51.869735,-8.41768
7338674957838189385,2019-03-07T13:12:19.984109,51.87000861111111,-8.417806944444445
7338674957838189385,2019-03-07T13:12:53.303573,51.872104722222225,-8.420930833333333
7338674957838189385,2019-03-07T13:13:08.712273,51.87260888888889,-8.422299722222222
